Greek_78,adjective,Greek,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Greece,dbo:Film,dbo:Film
Guatemalan_79,adjective,Guatemalan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Guatemala,dbo:Film,dbo:Film
Guatemalan_80,adjective,Guatemalan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Guatemala,dbo:Film,dbo:Film
Haitian_81,adjective,Haitian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Haiti,dbo:Film,dbo:Film
Haitian_82,adjective,Haitian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Haiti,dbo:Film,dbo:Film
Honduran_83,adjective,Honduran,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Honduras,dbo:Film,dbo:Film
Honduran_84,adjective,Honduran,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Honduras,dbo:Film,dbo:Film
Hungarian_85,adjective,Hungarian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Hungary,dbo:Film,dbo:Film
Hungarian_86,adjective,Hungarian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Hungary,dbo:Film,dbo:Film
Icelandic_87,adjective,Icelandic,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Iceland,dbo:Film,dbo:Film
Icelandic_88,adjective,Icelandic,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Iceland,dbo:Film,dbo:Film
Indian_89,adjective,Indian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:India,dbo:Film,dbo:Film
Indian_90,adjective,Indian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:India,dbo:Film,dbo:Film
Indonesian_91,adjective,Indonesian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Indonesia,dbo:Film,dbo:Film
Indonesian_92,adjective,Indonesian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Indonesia,dbo:Film,dbo:Film
Iranian_93,adjective,Iranian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Iran,dbo:Film,dbo:Film
Iranian_94,adjective,Iranian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Iran,dbo:Film,dbo:Film
Iraqi_95,adjective,Iraqi,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Iraq,dbo:Film,dbo:Film
Iraqi_96,adjective,Iraqi,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Iraq,dbo:Film,dbo:Film
Irish_97,adjective,Irish,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Ireland,dbo:Film,dbo:Film
Irish_98,adjective,Irish,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Ireland,dbo:Film,dbo:Film
Israeli_99,adjective,Israeli,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Israel,dbo:Film,dbo:Film
