"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-3440","noun","band","band",,"""NounPPFrame""","range","domain","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.462125504786167""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3441","noun","band","band",,"""NounPPFrame""","domain","range","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.462125504786167""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3444","noun","rock","rock",,"""NounPPFrame""","range","domain","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.35894791534437""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3445","noun","rock","rock",,"""NounPPFrame""","domain","range","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.35894791534437""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3448","noun","rock band","rock band",,"""NounPPFrame""","range","domain","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.31128734247363""","dbo:bandMember","""""""2-gram"""""""
"lexicalEntry-3449","noun","rock band","rock band",,"""NounPPFrame""","domain","range","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.31128734247363""","dbo:bandMember","""""""2-gram"""""""
"lexicalEntry-3450","noun","american","american",,"""NounPPFrame""","range","domain","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.298050415616525""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3451","noun","american","american",,"""NounPPFrame""","domain","range","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.298050415616525""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3452","noun","group","group",,"""NounPPFrame""","range","domain","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.286028962591286""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3453","noun","group","group",,"""NounPPFrame""","domain","range","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.286028962591286""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3460","noun","music","music",,"""NounPPFrame""","range","domain","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.264775244425005""","dbo:bandMember","""""""1-gram"""""""
"lexicalEntry-3461","noun","music","music",,"""NounPPFrame""","domain","range","1","dbo:bandMember","dbo:Band","dbo:MusicalArtist","""0.264775244425005""","dbo:bandMember","""""""1-gram"""""""
