"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-2683","noun","highway","highway",,"""NounPPFrame""","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","""0.719061714771947""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2684","noun","highway","highway",,"""NounPPFrame""","domain","range","1","dbo:routeEnd","dbo:Road","dbo:City","""0.719061714771947""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2685","noun","state","state",,"""NounPPFrame""","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","""0.657655669539806""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2686","noun","state","state",,"""NounPPFrame""","domain","range","1","dbo:routeEnd","dbo:Road","dbo:City","""0.657655669539806""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2687","noun","route","route",,"""NounPPFrame""","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","""0.63628943705641""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2688","noun","route","route",,"""NounPPFrame""","domain","range","1","dbo:routeEnd","dbo:Road","dbo:City","""0.63628943705641""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2689","noun","line","line",,"""NounPPFrame""","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","""0.632850067159888""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2690","noun","line","line",,"""NounPPFrame""","domain","range","1","dbo:routeEnd","dbo:Road","dbo:City","""0.632850067159888""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2691","noun","highway in","highway in",,"""NounPPFrame""","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","""0.578632194577784""","dbo:routeEnd","""""""2-gram"""""""
"lexicalEntry-2692","noun","highway in","highway in",,"""NounPPFrame""","domain","range","1","dbo:routeEnd","dbo:Road","dbo:City","""0.578632194577784""","dbo:routeEnd","""""""2-gram"""""""
"lexicalEntry-2693","noun","state highway","state highway",,"""NounPPFrame""","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","""0.572448528534574""","dbo:routeEnd","""""""2-gram"""""""
"lexicalEntry-2694","noun","state highway","state highway",,"""NounPPFrame""","domain","range","1","dbo:routeEnd","dbo:Road","dbo:City","""0.572448528534574""","dbo:routeEnd","""""""2-gram"""""""
"lexicalEntry-2695","noun","railway","railway",,"""NounPPFrame""","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","""0.535915262971605""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2696","noun","railway","railway",,"""NounPPFrame""","domain","range","1","dbo:routeEnd","dbo:Road","dbo:City","""0.535915262971605""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2703","noun","runs","runs",,"""NounPPFrame""","range","domain","1","dbo:routeEnd","dbo:Road","dbo:City","""0.491331914907766""","dbo:routeEnd","""""""1-gram"""""""
"lexicalEntry-2704","noun","runs","runs",,"""NounPPFrame""","domain","range","1","dbo:routeEnd","dbo:Road","dbo:City","""0.491331914907766""","dbo:routeEnd","""""""1-gram"""""""
