"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-1233","noun","game","game",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.683302150996013""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1234","noun","game","game",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.683302150996013""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1237","noun","role-playing","role-playing",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.603066460990895""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1238","noun","role-playing","role-playing",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.603066460990895""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1239","noun","role-playing game","role-playing game",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.591048728711068""","dbo:designer","""""""2-gram"""""""
"lexicalEntry-1240","noun","role-playing game","role-playing game",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.591048728711068""","dbo:designer","""""""2-gram"""""""
"lexicalEntry-1241","noun","class","class",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.5810847486692""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1242","noun","class","class",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.5810847486692""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1243","noun","steam","steam",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.564109765804951""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1244","noun","steam","steam",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.564109765804951""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1245","noun","railway","railway",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.540739499264554""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1246","noun","railway","railway",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.540739499264554""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1249","noun","south","south",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.526957275276761""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1250","noun","south","south",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.526957275276761""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1251","noun","african","african",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.519322602209964""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1252","noun","african","african",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.519322602209964""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1253","noun","language","language",,"""NounPPFrame""","range","domain","1","dbo:designer","dbo:Building","dbo:Person","""0.502364864853738""","dbo:designer","""""""1-gram"""""""
"lexicalEntry-1254","noun","language","language",,"""NounPPFrame""","domain","range","1","dbo:designer","dbo:Building","dbo:Person","""0.502364864853738""","dbo:designer","""""""1-gram"""""""
