"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-570","noun","lunar impact","lunar impact",,"""NounPPFrame""","range","domain","1","dbo:diameter","dbo:Device","xsd:double","""0.908198579623611""","dbo:diameter","""""""2-gram"""""""
"lexicalEntry-571","noun","lunar impact","lunar impact",,"""NounPPFrame""","domain","range","1","dbo:diameter","dbo:Device","xsd:double","""0.908198579623611""","dbo:diameter","""""""2-gram"""""""
"lexicalEntry-572","noun","lunar impact crater","lunar impact crater",,"""NounPPFrame""","range","domain","1","dbo:diameter","dbo:Device","xsd:double","""0.906824641061341""","dbo:diameter","""""""3-gram"""""""
"lexicalEntry-573","noun","lunar impact crater","lunar impact crater",,"""NounPPFrame""","domain","range","1","dbo:diameter","dbo:Device","xsd:double","""0.906824641061341""","dbo:diameter","""""""3-gram"""""""
"lexicalEntry-574","noun","crater","crater",,"""NounPPFrame""","range","domain","1","dbo:diameter","dbo:Device","xsd:double","""0.885616242939702""","dbo:diameter","""""""1-gram"""""""
"lexicalEntry-575","noun","crater","crater",,"""NounPPFrame""","domain","range","1","dbo:diameter","dbo:Device","xsd:double","""0.885616242939702""","dbo:diameter","""""""1-gram"""""""
"lexicalEntry-576","noun","impact","impact",,"""NounPPFrame""","range","domain","1","dbo:diameter","dbo:Device","xsd:double","""0.87494289590014""","dbo:diameter","""""""1-gram"""""""
"lexicalEntry-577","noun","impact","impact",,"""NounPPFrame""","domain","range","1","dbo:diameter","dbo:Device","xsd:double","""0.87494289590014""","dbo:diameter","""""""1-gram"""""""
"lexicalEntry-578","noun","impact crater","impact crater",,"""NounPPFrame""","range","domain","1","dbo:diameter","dbo:Device","xsd:double","""0.873970495793268""","dbo:diameter","""""""2-gram"""""""
"lexicalEntry-579","noun","impact crater","impact crater",,"""NounPPFrame""","domain","range","1","dbo:diameter","dbo:Device","xsd:double","""0.873970495793268""","dbo:diameter","""""""2-gram"""""""
"lexicalEntry-580","noun","lies","lies",,"""NounPPFrame""","range","domain","1","dbo:diameter","dbo:Device","xsd:double","""0.782766631669177""","dbo:diameter","""""""1-gram"""""""
"lexicalEntry-581","noun","lies","lies",,"""NounPPFrame""","domain","range","1","dbo:diameter","dbo:Device","xsd:double","""0.782766631669177""","dbo:diameter","""""""1-gram"""""""
"lexicalEntry-582","noun","moon","moon",,"""NounPPFrame""","range","domain","1","dbo:diameter","dbo:Device","xsd:double","""0.768873119350267""","dbo:diameter","""""""1-gram"""""""
"lexicalEntry-583","noun","moon","moon",,"""NounPPFrame""","domain","range","1","dbo:diameter","dbo:Device","xsd:double","""0.768873119350267""","dbo:diameter","""""""1-gram"""""""
