"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-2372","noun","metro","metro",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.65446850703538""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2373","noun","metro","metro",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.65446850703538""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2374","noun","station","station",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.64763093736636""","dbo:openingDate","""""""3-gram"""""""
"lexicalEntry-2375","noun","station","station",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.64763093736636""","dbo:openingDate","""""""3-gram"""""""
"lexicalEntry-2376","noun","south","south",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.642884448516708""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2377","noun","south","south",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.642884448516708""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2380","noun","line","line",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.637066146418824""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2381","noun","line","line",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.637066146418824""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2382","noun","south korea","south korea",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.634975673464671""","dbo:openingDate","""""""2-gram"""""""
"lexicalEntry-2383","noun","south korea","south korea",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.634975673464671""","dbo:openingDate","""""""2-gram"""""""
"lexicalEntry-2386","noun","korea","korea",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.631970533147461""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2387","noun","korea","korea",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.631970533147461""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2388","noun","metro line","metro line",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.619452121017079""","dbo:openingDate","""""""2-gram"""""""
"lexicalEntry-2389","noun","metro line","metro line",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.619452121017079""","dbo:openingDate","""""""2-gram"""""""
"lexicalEntry-2390","noun","station of","station of",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.615945585980029""","dbo:openingDate","""""""2-gram"""""""
"lexicalEntry-2391","noun","station of","station of",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.615945585980029""","dbo:openingDate","""""""2-gram"""""""
"lexicalEntry-2392","noun","shopping","shopping",,"""NounPPFrame""","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.587240850924643""","dbo:openingDate","""""""1-gram"""""""
"lexicalEntry-2393","noun","shopping","shopping",,"""NounPPFrame""","domain","range","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","""0.587240850924643""","dbo:openingDate","""""""1-gram"""""""
