"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-1737","noun","ministry","ministry",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.515805057874375""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1738","noun","ministry","ministry",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.515805057874375""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1739","noun","assembly","assembly",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.514726279100173""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1740","noun","assembly","assembly",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.514726279100173""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1741","noun","party","party",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.510480618400662""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1742","noun","party","party",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.510480618400662""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1743","noun","members","members",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.510152270604285""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1744","noun","members","members",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.510152270604285""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1747","noun","ministry of","ministry of",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.506373403917444""","dbo:leader","""""""2-gram"""""""
"lexicalEntry-1748","noun","ministry of","ministry of",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.506373403917444""","dbo:leader","""""""2-gram"""""""
"lexicalEntry-1749","noun","government","government",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.48690799943252""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1750","noun","government","government",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.48690799943252""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1751","noun","political party","political party",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.484770521429427""","dbo:leader","""""""2-gram"""""""
"lexicalEntry-1752","noun","political party","political party",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.484770521429427""","dbo:leader","""""""2-gram"""""""
"lexicalEntry-1753","noun","legislature","legislature",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.47516687898706""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1754","noun","legislature","legislature",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.47516687898706""","dbo:leader","""""""1-gram"""""""
"lexicalEntry-1755","noun","the ministry","the ministry",,"""NounPPFrame""","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.474669304962816""","dbo:leader","""""""2-gram"""""""
"lexicalEntry-1756","noun","the ministry","the ministry",,"""NounPPFrame""","domain","range","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","""0.474669304962816""","dbo:leader","""""""2-gram"""""""
