"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-4317","noun","station","station",,"""NounPPFrame""","range","domain","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.8078355453123""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4318","noun","station","station",,"""NounPPFrame""","domain","range","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.8078355453123""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4319","noun","restaurant","restaurant",,"""NounPPFrame""","range","domain","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.794405820740976""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4320","noun","restaurant","restaurant",,"""NounPPFrame""","domain","range","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.794405820740976""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4321","noun","school","school",,"""NounPPFrame""","range","domain","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.787470219512157""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4322","noun","school","school",,"""NounPPFrame""","domain","range","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.787470219512157""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4325","noun","theatre","theatre",,"""NounPPFrame""","range","domain","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.733854661399543""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4326","noun","theatre","theatre",,"""NounPPFrame""","domain","range","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.733854661399543""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4333","noun","shopping","shopping",,"""NounPPFrame""","range","domain","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.670811011732312""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4334","noun","shopping","shopping",,"""NounPPFrame""","domain","range","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.670811011732312""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4335","noun","theater","theater",,"""NounPPFrame""","range","domain","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.666750666751""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4336","noun","theater","theater",,"""NounPPFrame""","domain","range","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.666750666751""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4337","noun","mall","mall",,"""NounPPFrame""","range","domain","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.653775355408198""","dbo:address","""""""1-gram"""""""
"lexicalEntry-4338","noun","mall","mall",,"""NounPPFrame""","domain","range","1","dbo:address","dbo:ArchitecturalStructure","xsd:string","""0.653775355408198""","dbo:address","""""""1-gram"""""""
