"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-2625","noun","mark","mark",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.928764860805288""","dbo:residence","""""""1-gram"""""""
"lexicalEntry-2626","noun","mark","mark",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.928764860805288""","dbo:residence","""""""1-gram"""""""
"lexicalEntry-2627","noun","pope of","pope of",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.927601446982725""","dbo:residence","""""""2-gram"""""""
"lexicalEntry-2628","noun","pope of","pope of",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.927601446982725""","dbo:residence","""""""2-gram"""""""
"lexicalEntry-2629","noun","see of st","see of st",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.927423116146905""","dbo:residence","""""""3-gram"""""""
"lexicalEntry-2630","noun","see of st","see of st",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.927423116146905""","dbo:residence","""""""3-gram"""""""
"lexicalEntry-2631","noun","of see","of see",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.922198155605533""","dbo:residence","""""""3-gram"""""""
"lexicalEntry-2632","noun","of see","of see",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.922198155605533""","dbo:residence","""""""3-gram"""""""
"lexicalEntry-2633","noun","of st mark","of st mark",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.922016779960504""","dbo:residence","""""""3-gram"""""""
"lexicalEntry-2634","noun","of st mark","of st mark",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.922016779960504""","dbo:residence","""""""3-gram"""""""
"lexicalEntry-2635","noun","alexandria","alexandria",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.920683255879924""","dbo:residence","""""""1-gram"""""""
"lexicalEntry-2636","noun","alexandria","alexandria",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.920683255879924""","dbo:residence","""""""1-gram"""""""
"lexicalEntry-2637","noun","of st","of st",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.91706052144883""","dbo:residence","""""""2-gram"""""""
"lexicalEntry-2638","noun","of st","of st",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.91706052144883""","dbo:residence","""""""2-gram"""""""
"lexicalEntry-2639","noun","st mark","st mark",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.916763080329125""","dbo:residence","""""""2-gram"""""""
"lexicalEntry-2640","noun","st mark","st mark",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.916763080329125""","dbo:residence","""""""2-gram"""""""
"lexicalEntry-2641","noun","patriarch of","patriarch of",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.915324085675769""","dbo:residence","""""""2-gram"""""""
"lexicalEntry-2642","noun","patriarch of","patriarch of",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.915324085675769""","dbo:residence","""""""2-gram"""""""
"lexicalEntry-2643","noun","patriarch","patriarch",,"""NounPPFrame""","range","domain","1","dbo:residence","dbo:Single","dbo:City","""0.911191675922399""","dbo:residence","""""""1-gram"""""""
"lexicalEntry-2644","noun","patriarch","patriarch",,"""NounPPFrame""","domain","range","1","dbo:residence","dbo:Single","dbo:City","""0.911191675922399""","dbo:residence","""""""1-gram"""""""
