"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-141","noun","testament scholar","testament scholar",,"""NounPPFrame""","range","domain","1","dbo:citizenship","dbo:Person","dbo:Country","""0.344123600805843""","dbo:citizenship","""""""2-gram"""""""
"lexicalEntry-142","noun","testament scholar","testament scholar",,"""NounPPFrame""","domain","range","1","dbo:citizenship","dbo:Person","dbo:Country","""0.344123600805843""","dbo:citizenship","""""""2-gram"""""""
"lexicalEntry-143","noun","old testament scholar","old testament scholar",,"""NounPPFrame""","range","domain","1","dbo:citizenship","dbo:Person","dbo:Country","""0.323575114464717""","dbo:citizenship","""""""3-gram"""""""
"lexicalEntry-144","noun","old testament scholar","old testament scholar",,"""NounPPFrame""","domain","range","1","dbo:citizenship","dbo:Person","dbo:Country","""0.323575114464717""","dbo:citizenship","""""""3-gram"""""""
"lexicalEntry-145","noun","scholar","scholar",,"""NounPPFrame""","range","domain","1","dbo:citizenship","dbo:Person","dbo:Country","""0.319801074533416""","dbo:citizenship","""""""1-gram"""""""
"lexicalEntry-146","noun","scholar","scholar",,"""NounPPFrame""","domain","range","1","dbo:citizenship","dbo:Person","dbo:Country","""0.319801074533416""","dbo:citizenship","""""""1-gram"""""""
"lexicalEntry-153","noun","uganda","uganda",,"""NounPPFrame""","range","domain","1","dbo:citizenship","dbo:Person","dbo:Country","""0.263718268428413""","dbo:citizenship","""""""1-gram"""""""
"lexicalEntry-154","noun","uganda","uganda",,"""NounPPFrame""","domain","range","1","dbo:citizenship","dbo:Person","dbo:Country","""0.263718268428413""","dbo:citizenship","""""""1-gram"""""""
"lexicalEntry-155","noun","old testament","old testament",,"""NounPPFrame""","range","domain","1","dbo:citizenship","dbo:Person","dbo:Country","""0.235702260395516""","dbo:citizenship","""""""3-gram"""""""
"lexicalEntry-156","noun","old testament","old testament",,"""NounPPFrame""","domain","range","1","dbo:citizenship","dbo:Person","dbo:Country","""0.235702260395516""","dbo:citizenship","""""""3-gram"""""""
"lexicalEntry-157","noun","testament","testament",,"""NounPPFrame""","range","domain","1","dbo:citizenship","dbo:Person","dbo:Country","""0.234082294392261""","dbo:citizenship","""""""1-gram"""""""
"lexicalEntry-158","noun","testament","testament",,"""NounPPFrame""","domain","range","1","dbo:citizenship","dbo:Person","dbo:Country","""0.234082294392261""","dbo:citizenship","""""""1-gram"""""""
"lexicalEntry-161","noun","of uganda","of uganda",,"""NounPPFrame""","range","domain","1","dbo:citizenship","dbo:Person","dbo:Country","""0.217732421580727""","dbo:citizenship","""""""2-gram"""""""
"lexicalEntry-162","noun","of uganda","of uganda",,"""NounPPFrame""","domain","range","1","dbo:citizenship","dbo:Person","dbo:Country","""0.217732421580727""","dbo:citizenship","""""""2-gram"""""""
