"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-187","noun","station","station",,"""NounPPFrame""","range","domain","1","dbo:city","dbo:River","dbo:City","""0.960659446726257""","dbo:city","""""""1-gram"""""""
"lexicalEntry-188","noun","station","station",,"""NounPPFrame""","domain","range","1","dbo:city","dbo:River","dbo:City","""0.960659446726257""","dbo:city","""""""1-gram"""""""
"lexicalEntry-189","noun","radio","radio",,"""NounPPFrame""","range","domain","1","dbo:city","dbo:River","dbo:City","""0.943738188144334""","dbo:city","""""""1-gram"""""""
"lexicalEntry-190","noun","radio","radio",,"""NounPPFrame""","domain","range","1","dbo:city","dbo:River","dbo:City","""0.943738188144334""","dbo:city","""""""1-gram"""""""
"lexicalEntry-191","noun","radio station","radio station",,"""NounPPFrame""","range","domain","1","dbo:city","dbo:River","dbo:City","""0.941647675899624""","dbo:city","""""""2-gram"""""""
"lexicalEntry-192","noun","radio station","radio station",,"""NounPPFrame""","domain","range","1","dbo:city","dbo:River","dbo:City","""0.941647675899624""","dbo:city","""""""2-gram"""""""
"lexicalEntry-193","noun","school","school",,"""NounPPFrame""","range","domain","1","dbo:city","dbo:River","dbo:City","""0.83332145806694""","dbo:city","""""""1-gram"""""""
"lexicalEntry-194","noun","school","school",,"""NounPPFrame""","domain","range","1","dbo:city","dbo:River","dbo:City","""0.83332145806694""","dbo:city","""""""1-gram"""""""
"lexicalEntry-197","noun","match","match",,"""NounPPFrame""","range","domain","1","dbo:city","dbo:River","dbo:City","""0.821167162526101""","dbo:city","""""""1-gram"""""""
"lexicalEntry-198","noun","match","match",,"""NounPPFrame""","domain","range","1","dbo:city","dbo:River","dbo:City","""0.821167162526101""","dbo:city","""""""1-gram"""""""
"lexicalEntry-199","noun","airport","airport",,"""NounPPFrame""","range","domain","1","dbo:city","dbo:River","dbo:City","""0.803847032434209""","dbo:city","""""""1-gram"""""""
"lexicalEntry-200","noun","airport","airport",,"""NounPPFrame""","domain","range","1","dbo:city","dbo:River","dbo:City","""0.803847032434209""","dbo:city","""""""1-gram"""""""
"lexicalEntry-207","noun","university","university",,"""NounPPFrame""","range","domain","1","dbo:city","dbo:River","dbo:City","""0.780347722802376""","dbo:city","""""""1-gram"""""""
"lexicalEntry-208","noun","university","university",,"""NounPPFrame""","domain","range","1","dbo:city","dbo:River","dbo:City","""0.780347722802376""","dbo:city","""""""1-gram"""""""
