"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-1440","noun","river","river",,"""NounPPFrame""","range","domain","1","dbo:inflow","dbo:River","dbo:River","""0.526578414838918""","dbo:inflow","""""""1-gram"""""""
"lexicalEntry-1441","noun","river","river",,"""NounPPFrame""","domain","range","1","dbo:inflow","dbo:River","dbo:River","""0.526578414838918""","dbo:inflow","""""""1-gram"""""""
"lexicalEntry-1442","noun","reservoir","reservoir",,"""NounPPFrame""","range","domain","1","dbo:inflow","dbo:River","dbo:River","""0.487552981489007""","dbo:inflow","""""""1-gram"""""""
"lexicalEntry-1443","noun","reservoir","reservoir",,"""NounPPFrame""","domain","range","1","dbo:inflow","dbo:River","dbo:River","""0.487552981489007""","dbo:inflow","""""""1-gram"""""""
"lexicalEntry-1444","noun","lake","lake",,"""NounPPFrame""","range","domain","1","dbo:inflow","dbo:River","dbo:River","""0.485226787344763""","dbo:inflow","""""""1-gram"""""""
"lexicalEntry-1445","noun","lake","lake",,"""NounPPFrame""","domain","range","1","dbo:inflow","dbo:River","dbo:River","""0.485226787344763""","dbo:inflow","""""""1-gram"""""""
"lexicalEntry-1452","noun","atlantic","atlantic",,"""NounPPFrame""","range","domain","1","dbo:inflow","dbo:River","dbo:River","""0.445822570060282""","dbo:inflow","""""""1-gram"""""""
"lexicalEntry-1453","noun","atlantic","atlantic",,"""NounPPFrame""","domain","range","1","dbo:inflow","dbo:River","dbo:River","""0.445822570060282""","dbo:inflow","""""""1-gram"""""""
"lexicalEntry-1454","noun","of atlantic ocean","of atlantic ocean",,"""NounPPFrame""","range","domain","1","dbo:inflow","dbo:River","dbo:River","""0.442325868464691""","dbo:inflow","""""""4-gram"""""""
"lexicalEntry-1455","noun","of atlantic ocean","of atlantic ocean",,"""NounPPFrame""","domain","range","1","dbo:inflow","dbo:River","dbo:River","""0.442325868464691""","dbo:inflow","""""""4-gram"""""""
"lexicalEntry-1460","noun","atlantic ocean","atlantic ocean",,"""NounPPFrame""","range","domain","1","dbo:inflow","dbo:River","dbo:River","""0.421350485800192""","dbo:inflow","""""""2-gram"""""""
"lexicalEntry-1461","noun","atlantic ocean","atlantic ocean",,"""NounPPFrame""","domain","range","1","dbo:inflow","dbo:River","dbo:River","""0.421350485800192""","dbo:inflow","""""""2-gram"""""""
