"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-1394","noun","hockey","hockey",,"""NounPPFrame""","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.949100423054149""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1395","noun","hockey","hockey",,"""NounPPFrame""","domain","range","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.949100423054149""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1396","noun","ice hockey","ice hockey",,"""NounPPFrame""","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.940168756352296""","dbo:height","""""""2-gram"""""""
"lexicalEntry-1397","noun","ice hockey","ice hockey",,"""NounPPFrame""","domain","range","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.940168756352296""","dbo:height","""""""2-gram"""""""
"lexicalEntry-1398","noun","playmate","playmate",,"""NounPPFrame""","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.935022710733466""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1399","noun","playmate","playmate",,"""NounPPFrame""","domain","range","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.935022710733466""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1400","noun","netball","netball",,"""NounPPFrame""","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.931365458890876""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1401","noun","netball","netball",,"""NounPPFrame""","domain","range","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.931365458890876""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1408","noun","wrestler","wrestler",,"""NounPPFrame""","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.924321058672957""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1409","noun","wrestler","wrestler",,"""NounPPFrame""","domain","range","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.924321058672957""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1410","noun","professional wrestler","professional wrestler",,"""NounPPFrame""","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.92328449520899""","dbo:height","""""""2-gram"""""""
"lexicalEntry-1411","noun","professional wrestler","professional wrestler",,"""NounPPFrame""","domain","range","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.92328449520899""","dbo:height","""""""2-gram"""""""
"lexicalEntry-1412","noun","volleyball","volleyball",,"""NounPPFrame""","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.919719277880983""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1413","noun","volleyball","volleyball",,"""NounPPFrame""","domain","range","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.919719277880983""","dbo:height","""""""1-gram"""""""
"lexicalEntry-1414","noun","playmate of","playmate of",,"""NounPPFrame""","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.91802598684812""","dbo:height","""""""3-gram"""""""
"lexicalEntry-1415","noun","playmate of","playmate of",,"""NounPPFrame""","domain","range","1","dbo:height","dbo:BasketballPlayer","xsd:double","""0.91802598684812""","dbo:height","""""""3-gram"""""""
