"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-2907","noun","pope","pope",,"""NounPPFrame""","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","""0.983874522619306""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2908","noun","pope","pope",,"""NounPPFrame""","domain","range","1","dbo:successor","dbo:Politician","dbo:Person","""0.983874522619306""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2909","noun","season","season",,"""NounPPFrame""","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","""0.950853564569016""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2910","noun","season","season",,"""NounPPFrame""","domain","range","1","dbo:successor","dbo:Politician","dbo:Person","""0.950853564569016""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2911","noun","model","model",,"""NounPPFrame""","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","""0.923869770874312""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2912","noun","model","model",,"""NounPPFrame""","domain","range","1","dbo:successor","dbo:Politician","dbo:Person","""0.923869770874312""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2915","noun","american","american",,"""NounPPFrame""","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","""0.849691351626003""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2916","noun","american","american",,"""NounPPFrame""","domain","range","1","dbo:successor","dbo:Politician","dbo:Person","""0.849691351626003""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2919","noun","death","death",,"""NounPPFrame""","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","""0.828454868466454""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2920","noun","death","death",,"""NounPPFrame""","domain","range","1","dbo:successor","dbo:Politician","dbo:Person","""0.828454868466454""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2923","noun","actress","actress",,"""NounPPFrame""","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","""0.805277858388106""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2924","noun","actress","actress",,"""NounPPFrame""","domain","range","1","dbo:successor","dbo:Politician","dbo:Person","""0.805277858388106""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2925","noun","playmate","playmate",,"""NounPPFrame""","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","""0.781100381836689""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2926","noun","playmate","playmate",,"""NounPPFrame""","domain","range","1","dbo:successor","dbo:Politician","dbo:Person","""0.781100381836689""","dbo:successor","""""""1-gram"""""""
"lexicalEntry-2927","noun","month for","month for",,"""NounPPFrame""","range","domain","1","dbo:successor","dbo:Politician","dbo:Person","""0.779845687081294""","dbo:successor","""""""2-gram"""""""
"lexicalEntry-2928","noun","month for","month for",,"""NounPPFrame""","domain","range","1","dbo:successor","dbo:Politician","dbo:Person","""0.779845687081294""","dbo:successor","""""""2-gram"""""""
