"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-4110","noun","race","race",,"""NounPPFrame""","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.992905635459141""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4111","noun","race","race",,"""NounPPFrame""","domain","range","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.992905635459141""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4114","noun","roller","roller",,"""NounPPFrame""","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.984389071012956""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4115","noun","roller","roller",,"""NounPPFrame""","domain","range","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.984389071012956""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4116","noun","coaster","coaster",,"""NounPPFrame""","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.983777669136047""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4117","noun","coaster","coaster",,"""NounPPFrame""","domain","range","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.983777669136047""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4118","noun","roller coaster","roller coaster",,"""NounPPFrame""","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.978067174239155""","dbp:location","""""""2-gram"""""""
"lexicalEntry-4119","noun","roller coaster","roller coaster",,"""NounPPFrame""","domain","range","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.978067174239155""","dbp:location","""""""2-gram"""""""
"lexicalEntry-4122","noun","glacier","glacier",,"""NounPPFrame""","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.964850917784065""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4123","noun","glacier","glacier",,"""NounPPFrame""","domain","range","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.964850917784065""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4124","noun","team","team",,"""NounPPFrame""","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.962831931808974""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4125","noun","team","team",,"""NounPPFrame""","domain","range","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.962831931808974""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4130","noun","covid-19","covid-19",,"""NounPPFrame""","range","domain","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.956934260145583""","dbp:location","""""""1-gram"""""""
"lexicalEntry-4131","noun","covid-19","covid-19",,"""NounPPFrame""","domain","range","1","dbp:location","dbo:ArchitecturalStructure","dbo:Location","""0.956934260145583""","dbp:location","""""""1-gram"""""""
