"lemon","partOfSpeech","writtenFormInfinitive/2ndPerson","writtenForm3rdPerson","writtenFormPast","writtenFormPerfect","preposition","SyntacticFrame","subject","prepositionalAdjuct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-245","verb","publish","publishes","published","published","in","IntransitivePPFrame","domain","range","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","""0.807400948100229""","dbo:creator","""""""1-gram"""""""
"lexicalEntry-246","verb","publish","publishes","published","published","in","IntransitivePPFrame","range","domain","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","""0.807400948100229""","dbo:creator","""""""1-gram"""""""
"lexicalEntry-247","verb","published by","published by","published by","published by","by","IntransitivePPFrame","domain","range","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","""0.794997013722818""","dbo:creator","""""""2-gram"""""""
"lexicalEntry-248","verb","published by","published by","published by","published by","by","IntransitivePPFrame","range","domain","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","""0.794997013722818""","dbo:creator","""""""2-gram"""""""
"lexicalEntry-253","verb","appearing","appearing","appearing","appearing","in","IntransitivePPFrame","domain","range","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","""0.747469747426737""","dbo:creator","""""""1-gram"""""""
"lexicalEntry-254","verb","appearing","appearing","appearing","appearing","in","IntransitivePPFrame","range","domain","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","""0.747469747426737""","dbo:creator","""""""1-gram"""""""
