"lemon","partOfSpeech","writtenFormInfinitive/2ndPerson","writtenForm3rdPerson","writtenFormPast","writtenFormPerfect","preposition","SyntacticFrame","subject","prepositionalAdjuct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-738","verb","publish","publishes","published","published","in","IntransitivePPFrame","domain","range","1","dbo:editor","dbo:Work","dbo:Person","""0.457058031528673""","dbo:editor","""""""1-gram"""""""
"lexicalEntry-739","verb","publish","publishes","published","published","in","IntransitivePPFrame","range","domain","1","dbo:editor","dbo:Work","dbo:Person","""0.457058031528673""","dbo:editor","""""""1-gram"""""""
"lexicalEntry-742","verb","published by","published by","published by","published by","by","IntransitivePPFrame","domain","range","1","dbo:editor","dbo:Work","dbo:Person","""0.406681302559548""","dbo:editor","""""""2-gram"""""""
"lexicalEntry-743","verb","published by","published by","published by","published by","by","IntransitivePPFrame","range","domain","1","dbo:editor","dbo:Work","dbo:Person","""0.406681302559548""","dbo:editor","""""""2-gram"""""""
"lexicalEntry-746","verb","established","established","established","established","in","IntransitivePPFrame","domain","range","1","dbo:editor","dbo:Work","dbo:Person","""0.359256731686277""","dbo:editor","""""""1-gram"""""""
"lexicalEntry-747","verb","established","established","established","established","in","IntransitivePPFrame","range","domain","1","dbo:editor","dbo:Work","dbo:Person","""0.359256731686277""","dbo:editor","""""""1-gram"""""""
"lexicalEntry-750","verb","established in","established in","established in","established in","in","IntransitivePPFrame","domain","range","1","dbo:editor","dbo:Work","dbo:Person","""0.351256712651943""","dbo:editor","""""""2-gram"""""""
"lexicalEntry-751","verb","established in","established in","established in","established in","in","IntransitivePPFrame","range","domain","1","dbo:editor","dbo:Work","dbo:Person","""0.351256712651943""","dbo:editor","""""""2-gram"""""""
