"lemon","partOfSpeech","writtenFormInfinitive/2ndPerson","writtenForm3rdPerson","writtenFormPast","writtenFormPerfect","preposition","SyntacticFrame","subject","prepositionalAdjuct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-3582","verb","born","born","born","born","in","IntransitivePPFrame","domain","range","1","dbo:birthYear","dbo:Person","xsd:date","""0.817095939666777""","dbo:birthYear","""""""1-gram"""""""
"lexicalEntry-3583","verb","born","born","born","born","in","IntransitivePPFrame","range","domain","1","dbo:birthYear","dbo:Person","xsd:date","""0.817095939666777""","dbo:birthYear","""""""1-gram"""""""
