"lemon","partOfSpeech","writtenFormInfinitive/2ndPerson","writtenForm3rdPerson","writtenFormPast","writtenFormPerfect","preposition","SyntacticFrame","subject","prepositionalAdjuct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-1852","verb","publish","publishes","published","published","in","IntransitivePPFrame","domain","range","1","dbo:literaryGenre","dbo:Autobiography","dbo:Author","""0.804100352403304""","dbo:literaryGenre","""""""1-gram"""""""
"lexicalEntry-1853","verb","publish","publishes","published","published","in","IntransitivePPFrame","range","domain","1","dbo:literaryGenre","dbo:Autobiography","dbo:Author","""0.804100352403304""","dbo:literaryGenre","""""""1-gram"""""""
"lexicalEntry-1858","verb","published in","published in","published in","published in","in","IntransitivePPFrame","domain","range","1","dbo:literaryGenre","dbo:Autobiography","dbo:Author","""0.760138475307438""","dbo:literaryGenre","""""""2-gram"""""""
"lexicalEntry-1859","verb","published in","published in","published in","published in","in","IntransitivePPFrame","range","domain","1","dbo:literaryGenre","dbo:Autobiography","dbo:Author","""0.760138475307438""","dbo:literaryGenre","""""""2-gram"""""""
