"lemon","partOfSpeech","writtenFormInfinitive/2ndPerson","writtenForm3rdPerson","writtenFormPast","writtenFormPerfect","preposition","SyntacticFrame","subject","prepositionalAdjuct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-3322","verb","born","born","born","born","in","IntransitivePPFrame","domain","range","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","""0.634493624573496""","dbo:associatedMusicalArtist","""""""1-gram"""""""
"lexicalEntry-3323","verb","born","born","born","born","in","IntransitivePPFrame","range","domain","1","dbo:associatedMusicalArtist","dbo:Band","dbo:Place","""0.634493624573496""","dbo:associatedMusicalArtist","""""""1-gram"""""""
