"lemon","partOfSpeech","writtenFormInfinitive/2ndPerson","writtenForm3rdPerson","writtenFormPast","writtenFormPerfect","preposition","SyntacticFrame","subject","prepositionalAdjuct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-1537","verb","publish","publishes","published","published","in","IntransitivePPFrame","domain","range","1","dbo:isbn","dbo:Book","xsd:string","""0.544375722152233""","dbo:isbn","""""""1-gram"""""""
"lexicalEntry-1538","verb","publish","publishes","published","published","in","IntransitivePPFrame","range","domain","1","dbo:isbn","dbo:Book","xsd:string","""0.544375722152233""","dbo:isbn","""""""1-gram"""""""
"lexicalEntry-1541","verb","write","writes","wrote","written","in","IntransitivePPFrame","domain","range","1","dbo:isbn","dbo:Book","xsd:string","""0.421941705393279""","dbo:isbn","""""""1-gram"""""""
"lexicalEntry-1542","verb","write","writes","wrote","written","in","IntransitivePPFrame","range","domain","1","dbo:isbn","dbo:Book","xsd:string","""0.421941705393279""","dbo:isbn","""""""1-gram"""""""
"lexicalEntry-1543","verb","published in","published in","published in","published in","in","IntransitivePPFrame","domain","range","1","dbo:isbn","dbo:Book","xsd:string","""0.416741030495636""","dbo:isbn","""""""2-gram"""""""
"lexicalEntry-1544","verb","published in","published in","published in","published in","in","IntransitivePPFrame","range","domain","1","dbo:isbn","dbo:Book","xsd:string","""0.416741030495636""","dbo:isbn","""""""2-gram"""""""
"lexicalEntry-1549","verb","written by","written by","written by","written by","by","IntransitivePPFrame","domain","range","1","dbo:isbn","dbo:Book","xsd:string","""0.392548594110423""","dbo:isbn","""""""2-gram"""""""
"lexicalEntry-1550","verb","written by","written by","written by","written by","by","IntransitivePPFrame","range","domain","1","dbo:isbn","dbo:Book","xsd:string","""0.392548594110423""","dbo:isbn","""""""2-gram"""""""
